id,name,title_en,title_de,metadata_created,metadata_modified,days_since_modified,organization_name,publisher,description_length,num_keywords,num_themes,num_resources,resource_formats,has_api,license_id,completeness_score,title_length
9fa0c39c-c702-46aa-b380-8a3953d93e06,statistisches-jahrbuch-der-schweiz-2010,Statistical Yearbook of Switzerland 2010,Statistisches Jahrbuch der Schweiz 2010,2022-05-11T13:43:45.130195,2026-03-06T13:15:57.281218,,bundesamt-fur-statistik-bfs,"{'url': 'https://www.bfs.admin.ch/', 'name': {'fr': 'Office fédéral de la statistique', 'it': 'Ufficio federale di statistica', 'en': 'Federal Statistical Office', 'de': 'Bundesamt für Statistik'}}",421,5,1,5,"HTML,PDF,HTML,HTML,HTML",False,,0.8333,40
e34b7c35-18b2-49e6-bcca-b351cb289135,statistisches-jahrbuch-der-schweiz-1993,,Statistisches Jahrbuch der Schweiz 1993,2022-05-11T13:45:34.854152,2026-03-06T13:15:55.355216,,bundesamt-fur-statistik-bfs,"{'url': 'https://www.bfs.admin.ch/', 'name': {'fr': 'Office fédéral de la statistique', 'it': 'Ufficio federale di statistica', 'en': 'Federal Statistical Office', 'de': 'Bundesamt für Statistik'}}",0,5,1,3,"PDF,HTML,HTML",False,,0.7222,39
be253c4f-a75e-4172-80a9-ef80ebc0daeb,privathaushalte-nach-haushaltsgrosse-und-region,"Private households by household size and institutional units, 1970-2000","Privathaushalte nach Haushaltsgrösse und institutionellen Gliederungen, 1970-2000",2022-05-11T13:41:48.720410,2026-03-06T13:15:53.534009,,bundesamt-fur-statistik-bfs,"{'url': 'https://www.bfs.admin.ch/', 'name': {'fr': 'Office fédéral de la statistique', 'it': 'Ufficio federale di statistica', 'en': 'Federal Statistical Office', 'de': 'Bundesamt für Statistik'}}",143,7,1,6,"SERVICE,HTML,SERVICE,HTML,HTML,SERVICE",False,,0.7778,96
37080a2a-cc9f-4dc6-9006-59fbb1173460,statistisches-jahrbuch-der-schweiz-1990,,Statistisches Jahrbuch der Schweiz 1990,2022-05-11T13:45:14.434885,2026-03-06T13:15:51.289374,,bundesamt-fur-statistik-bfs,"{'url': 'https://www.bfs.admin.ch/', 'name': {'fr': 'Office fédéral de la statistique', 'it': 'Ufficio federale di statistica', 'en': 'Federal Statistical Office', 'de': 'Bundesamt für Statistik'}}",0,5,1,3,"PDF,HTML,HTML",False,,0.7222,39
b0680e20-b93d-4566-b7c1-f3b00b20a1ea,wohnbevolkerung-nach-wohnsitztyp-region-geschlecht-zivilstand-und-staatsangehorigkeit-kategorie,,"Wohnbevölkerung nach Wohnsitztyp, institutionellen Gliederungen, Geschlecht, Zivilstand und Staatsangehörigkeit (Kategorie), 2000",2022-05-11T13:42:39.029802,2026-03-06T13:15:49.105209,,bundesamt-fur-statistik-bfs,"{'url': 'https://www.bfs.admin.ch/', 'name': {'fr': 'Office fédéral de la statistique', 'it': 'Ufficio federale di statistica', 'en': 'Federal Statistical Office', 'de': 'Bundesamt für Statistik'}}",210,19,1,4,"SERVICE,HTML,SERVICE,HTML",False,,0.7778,138
99fb9d25-77ec-49a6-bd86-505f2515867d,statistisches-jahrbuch-der-schweiz-1989,,Statistisches Jahrbuch der Schweiz 1989,2022-05-11T13:44:06.488270,2026-03-06T13:15:47.463967,,bundesamt-fur-statistik-bfs,"{'url': 'https://www.bfs.admin.ch/', 'name': {'fr': 'Office fédéral de la statistique', 'it': 'Ufficio federale di statistica', 'en': 'Federal Statistical Office', 'de': 'Bundesamt für Statistik'}}",0,5,1,3,"PDF,HTML,HTML",False,,0.7222,39
6b3a4480-86dd-4dfa-9c01-c399117221eb,statistisches-jahrbuch-der-schweiz-2002,,Statistisches Jahrbuch der Schweiz 2002,2022-05-11T13:43:55.112113,2026-03-06T13:15:46.055976,,bundesamt-fur-statistik-bfs,"{'url': 'https://www.bfs.admin.ch/', 'name': {'fr': 'Office fédéral de la statistique', 'it': 'Ufficio federale di statistica', 'en': 'Federal Statistical Office', 'de': 'Bundesamt für Statistik'}}",65,5,1,3,"HTML,HTML,PDF",False,,0.8333,39
2b09ad0d-6401-49a9-a110-1ebc72197bed,statistisches-jahrbuch-der-schweiz-2001,,Statistisches Jahrbuch der Schweiz 2001,2022-05-11T13:44:10.805792,2026-03-06T13:15:44.602222,,bundesamt-fur-statistik-bfs,"{'url': 'https://www.bfs.admin.ch/', 'name': {'fr': 'Office fédéral de la statistique', 'it': 'Ufficio federale di statistica', 'en': 'Federal Statistical Office', 'de': 'Bundesamt für Statistik'}}",65,5,1,3,"HTML,HTML,PDF",False,,0.8333,39
f92c9ee5-959f-4150-bfe3-024783e96566,statistisches-jahrbuch-der-schweiz-2003,,Statistisches Jahrbuch der Schweiz 2003,2022-05-11T13:43:18.014602,2026-03-06T13:15:43.120232,,bundesamt-fur-statistik-bfs,"{'url': 'https://www.bfs.admin.ch/', 'name': {'fr': 'Office fédéral de la statistique', 'it': 'Ufficio federale di statistica', 'en': 'Federal Statistical Office', 'de': 'Bundesamt für Statistik'}}",126,5,1,3,"PDF,HTML,HTML",False,,0.8333,39
52f2a391-25fc-4417-a4dc-9abb191a5294,wohnbevolkerung-am-wirtschaftlichen-wohnsitz-nach-region-und-religion-1,,"Wohnbevölkerung am wirtschaftlichen Wohnsitz nach institutionellen Gliederungen und Religion, 1990-2000",2022-05-11T13:42:19.513322,2026-03-06T13:15:41.521756,,bundesamt-fur-statistik-bfs,"{'url': 'https://www.bfs.admin.ch/', 'name': {'fr': 'Office fédéral de la statistique', 'it': 'Ufficio federale di statistica', 'en': 'Federal Statistical Office', 'de': 'Bundesamt für Statistik'}}",158,7,1,4,"HTML,SERVICE,HTML,SERVICE",False,,0.7778,117
85f945b5-f30f-49a4-b2a6-43c2eda185a9,statistisches-jahrbuch-der-schweiz-1981,,Statistisches Jahrbuch der Schweiz 1981,2022-05-11T13:43:34.266339,2026-03-06T13:15:39.673850,,bundesamt-fur-statistik-bfs,"{'url': 'https://www.bfs.admin.ch/', 'name': {'fr': 'Office fédéral de la statistique', 'it': 'Ufficio federale di statistica', 'en': 'Federal Statistical Office', 'de': 'Bundesamt für Statistik'}}",0,5,1,3,"PDF,HTML,HTML",False,,0.7222,39
ae283003-df6b-42d4-8b0f-a431894d0c96,statistisches-jahrbuch-der-schweiz-1999,,Statistisches Jahrbuch der Schweiz 1999,2022-05-11T13:45:11.868187,2026-03-06T13:15:37.801080,,bundesamt-fur-statistik-bfs,"{'url': 'https://www.bfs.admin.ch/', 'name': {'fr': 'Office fédéral de la statistique', 'it': 'Ufficio federale di statistica', 'en': 'Federal Statistical Office', 'de': 'Bundesamt für Statistik'}}",0,5,1,3,"PDF,HTML,HTML",False,,0.7222,39
b5be739e-8c30-494f-9c54-bb18c8eee17c,statistisches-jahrbuch-der-schweiz-1995,,Statistisches Jahrbuch der Schweiz 1995,2022-05-11T13:44:57.165366,2026-03-06T13:15:36.411770,,bundesamt-fur-statistik-bfs,"{'url': 'https://www.bfs.admin.ch/', 'name': {'fr': 'Office fédéral de la statistique', 'it': 'Ufficio federale di statistica', 'en': 'Federal Statistical Office', 'de': 'Bundesamt für Statistik'}}",0,5,1,3,"HTML,PDF,HTML",False,,0.7222,39
fbbd9f3c-7194-448b-a7b2-1ef5aad83e6b,statistisches-jahrbuch-der-schweiz-2006,Statistical Yearbook of Switzerland 2006,Statistisches Jahrbuch der Schweiz 2006,2022-05-11T13:44:28.955231,2026-03-06T13:15:34.761407,,bundesamt-fur-statistik-bfs,"{'url': 'https://www.bfs.admin.ch/', 'name': {'fr': 'Office fédéral de la statistique', 'it': 'Ufficio federale di statistica', 'en': 'Federal Statistical Office', 'de': 'Bundesamt für Statistik'}}",1211,5,1,5,"PDF,HTML,HTML,HTML,HTML",False,,0.8333,40
125ccea6-5dae-4af0-b7b7-b9d5cc515137,statistisches-jahrbuch-der-schweiz-1987-88,,Statistisches Jahrbuch der Schweiz 1987-88,2022-05-11T13:43:31.625357,2026-03-06T13:15:32.459937,,bundesamt-fur-statistik-bfs,"{'url': 'https://www.bfs.admin.ch/', 'name': {'fr': 'Office fédéral de la statistique', 'it': 'Ufficio federale di statistica', 'en': 'Federal Statistical Office', 'de': 'Bundesamt für Statistik'}}",0,5,1,3,"HTML,PDF,HTML",False,,0.7222,42
d3462b29-138f-421d-8981-d1b4d46c3707,wohnbevolkerung-am-wirtschaftlichen-wohnsitz-nach-region-und-religion,,"Wohnbevölkerung am wirtschaftlichen Wohnsitz nach institutionellen Gliederungen und Religion, 1970-2000",2022-05-11T13:42:11.348674,2026-03-06T13:15:30.707546,,bundesamt-fur-statistik-bfs,"{'url': 'https://www.bfs.admin.ch/', 'name': {'fr': 'Office fédéral de la statistique', 'it': 'Ufficio federale di statistica', 'en': 'Federal Statistical Office', 'de': 'Bundesamt für Statistik'}}",170,7,1,4,"HTML,HTML,SERVICE,SERVICE",False,,0.7778,117
6d0ce9fa-365e-48f3-87ba-3c58a8e980ba,wohnungsstruktur-wohnungen-nach-kanton-anzahl-zimmer-belegungsart-bewohnertyp-miet-und-fla-2000-1,,"Wohnungsstruktur: Wohnungen nach Kanton, Anzahl Zimmer, Belegungsart, Bewohnertyp, Miet- und Flächenklassen, 2000",2022-05-11T13:42:15.156353,2026-03-06T13:15:28.742590,,bundesamt-fur-statistik-bfs,"{'url': 'https://www.bfs.admin.ch/', 'name': {'fr': 'Office fédéral de la statistique', 'it': 'Ufficio federale di statistica', 'en': 'Federal Statistical Office', 'de': 'Bundesamt für Statistik'}}",298,5,1,4,"SERVICE,HTML,SERVICE,HTML",False,,0.7778,180
c516e5c8-8842-433e-8e45-833f3b9e1bcc,statistisches-jahrbuch-der-schweiz-1980,,Statistisches Jahrbuch der Schweiz 1980,2022-05-11T13:43:57.640509,2026-03-06T13:15:26.509724,,bundesamt-fur-statistik-bfs,"{'url': 'https://www.bfs.admin.ch/', 'name': {'fr': 'Office fédéral de la statistique', 'it': 'Ufficio federale di statistica', 'en': 'Federal Statistical Office', 'de': 'Bundesamt für Statistik'}}",0,5,1,3,"HTML,HTML,PDF",False,,0.7222,39
aac2f027-2954-4264-b5cf-58b898106599,wohnbevolkerung-nach-wohnsitztyp-region-geschlecht-wohnort-vor-5-jahren-und-staatsangehorigkeit,,"Wohnbevölkerung nach Wohnsitztyp, institutionellen Gliederungen, Geschlecht, Wohnort vor 5 Jahren und Staatsangehörigkeit (Kategorie), 2000",2022-05-11T13:45:27.518414,2026-03-06T13:15:24.830006,,bundesamt-fur-statistik-bfs,"{'url': 'https://www.bfs.admin.ch/', 'name': {'fr': 'Office fédéral de la statistique', 'it': 'Ufficio federale di statistica', 'en': 'Federal Statistical Office', 'de': 'Bundesamt für Statistik'}}",309,19,1,4,"SERVICE,SERVICE,HTML,HTML",False,,0.7778,168
6c4998c8-ed32-4422-80a9-71ce5a9543f4,bewohnte-wohnungen-nach-kanton-anzahl-zimmer-bauperiode-1970-1980-1990-2000,,"Bewohnte Wohnungen nach Kanton, Anzahl Zimmer, Bauperiode, 1970, 1980, 1990, 2000",2022-05-11T13:41:50.222703,2026-03-06T13:15:22.968526,,bundesamt-fur-statistik-bfs,"{'url': 'https://www.bfs.admin.ch/', 'name': {'fr': 'Office fédéral de la statistique', 'it': 'Ufficio federale di statistica', 'en': 'Federal Statistical Office', 'de': 'Bundesamt für Statistik'}}",144,5,1,4,"HTML,HTML,SERVICE,SERVICE",False,,0.7778,106
d258a904-564c-4212-8b43-4e550295817e,statistisches-jahrbuch-der-schweiz-1986,,Statistisches Jahrbuch der Schweiz 1986,2022-05-11T13:44:54.817886,2026-03-06T13:15:20.201245,,bundesamt-fur-statistik-bfs,"{'url': 'https://www.bfs.admin.ch/', 'name': {'fr': 'Office fédéral de la statistique', 'it': 'Ufficio federale di statistica', 'en': 'Federal Statistical Office', 'de': 'Bundesamt für Statistik'}}",0,5,1,3,"HTML,HTML,PDF",False,,0.7222,39
c9d4d947-a839-4ea9-96eb-864d530fe24c,statistisches-jahrbuch-der-schweiz-2005,,Statistisches Jahrbuch der Schweiz 2005,2022-05-11T13:43:20.709185,2026-03-06T13:15:18.431498,,bundesamt-fur-statistik-bfs,"{'url': 'https://www.bfs.admin.ch/', 'name': {'fr': 'Office fédéral de la statistique', 'it': 'Ufficio federale di statistica', 'en': 'Federal Statistical Office', 'de': 'Bundesamt für Statistik'}}",438,5,1,3,"PDF,HTML,HTML",False,,0.8333,39
ff2e4ea7-5ffb-4cdd-8d44-0ed0b5d3a8d8,statistisches-jahrbuch-der-schweiz-2009,Statistical Yearbook of Switzerland 2009,Statistisches Jahrbuch der Schweiz 2009,2022-05-11T13:43:56.730612,2026-03-06T13:15:16.562422,,bundesamt-fur-statistik-bfs,"{'url': 'https://www.bfs.admin.ch/', 'name': {'fr': 'Office fédéral de la statistique', 'it': 'Ufficio federale di statistica', 'en': 'Federal Statistical Office', 'de': 'Bundesamt für Statistik'}}",421,5,1,5,"HTML,PDF,HTML,HTML,HTML",False,,0.8333,40
6f8adb5c-5781-43e8-bdc8-47ed910e1ae2,statistisches-jahrbuch-der-schweiz-1991,,Statistisches Jahrbuch der Schweiz 1991,2022-05-11T13:44:03.460855,2026-03-06T13:15:14.338655,,bundesamt-fur-statistik-bfs,"{'url': 'https://www.bfs.admin.ch/', 'name': {'fr': 'Office fédéral de la statistique', 'it': 'Ufficio federale di statistica', 'en': 'Federal Statistical Office', 'de': 'Bundesamt für Statistik'}}",0,5,1,3,"HTML,HTML,PDF",False,,0.7222,39
e0bba16e-e406-4720-8297-a9ad23a995a0,wohnbevolkerung-nach-wohnsitztyp-region-geschlecht-geburtsort-und-staatsangehorigkeit-kategorie,,"Wohnbevölkerung nach Wohnsitztyp, institutionellen Gliederungen, Geschlecht, Geburtsort und Staatsangehörigkeit (Kategorie), 2000",2022-05-11T13:44:41.512753,2026-03-06T13:15:12.482813,,bundesamt-fur-statistik-bfs,"{'url': 'https://www.bfs.admin.ch/', 'name': {'fr': 'Office fédéral de la statistique', 'it': 'Ufficio federale di statistica', 'en': 'Federal Statistical Office', 'de': 'Bundesamt für Statistik'}}",284,19,1,4,"HTML,SERVICE,SERVICE,HTML",False,,0.7778,156
06703fee-1f6a-438a-9290-bbb5ac6d3a25,statistisches-jahrbuch-der-schweiz-2000,,Statistisches Jahrbuch der Schweiz 2000,2022-05-11T13:44:36.860658,2026-03-06T13:15:10.756367,,bundesamt-fur-statistik-bfs,"{'url': 'https://www.bfs.admin.ch/', 'name': {'fr': 'Office fédéral de la statistique', 'it': 'Ufficio federale di statistica', 'en': 'Federal Statistical Office', 'de': 'Bundesamt für Statistik'}}",0,5,1,3,"HTML,PDF,HTML",False,,0.7222,39
2f73d61c-34c9-4c0f-98eb-c4eecb88b084,statistisches-jahrbuch-der-schweiz-2008,Statistical Yearbook of Switzerland 2008,Statistisches Jahrbuch der Schweiz 2008,2022-05-11T13:44:33.044367,2026-03-06T13:15:08.238458,,bundesamt-fur-statistik-bfs,"{'url': 'https://www.bfs.admin.ch/', 'name': {'fr': 'Office fédéral de la statistique', 'it': 'Ufficio federale di statistica', 'en': 'Federal Statistical Office', 'de': 'Bundesamt für Statistik'}}",421,5,1,5,"HTML,PDF,HTML,HTML,HTML",False,,0.8333,40
eb99c801-c094-475f-9cbf-160f998d1182,wohnbevolkerung-am-wirtschaftlichen-wohnsitz-nach-geschlecht-beruflicher-tatigkeit-und-staatsan,,"Wohnbevölkerung am wirtschaftlichen Wohnsitz nach Geschlecht, beruflicher Tätigkeit und Staatsangehörigkeit (Kategorie), 2000",2022-05-11T13:43:30.212024,2026-03-06T13:15:03.069413,,bundesamt-fur-statistik-bfs,"{'url': 'https://www.bfs.admin.ch/', 'name': {'fr': 'Office fédéral de la statistique', 'it': 'Ufficio federale di statistica', 'en': 'Federal Statistical Office', 'de': 'Bundesamt für Statistik'}}",175,19,1,4,"HTML,SERVICE,SERVICE,HTML",False,,0.7778,125
8ea5f2e9-3c2f-4eb9-a730-b7e00c1af1d5,wohnbevolkerung-am-wirtschaftlichen-wohnsitz-nach-wirtschaftszweig-der-unternehmung-geschlecht-,,"Wohnbevölkerung am wirtschaftlichen Wohnsitz nach Wirtschaftszweig der Unternehmung, Geschlecht und Staatsangehörigkeit (Kategorie), 2000",2022-05-11T13:45:10.407483,2026-03-06T13:14:59.277279,,bundesamt-fur-statistik-bfs,"{'url': 'https://www.bfs.admin.ch/', 'name': {'fr': 'Office fédéral de la statistique', 'it': 'Ufficio federale di statistica', 'en': 'Federal Statistical Office', 'de': 'Bundesamt für Statistik'}}",187,19,1,4,"SERVICE,HTML,SERVICE,HTML",False,,0.7778,137
ead08f37-1020-4bdf-aee8-341c9644a56b,statistisches-jahrbuch-der-schweiz-1998,,Statistisches Jahrbuch der Schweiz 1998,2022-05-11T13:43:53.224196,2026-03-06T13:14:56.584781,,bundesamt-fur-statistik-bfs,"{'url': 'https://www.bfs.admin.ch/', 'name': {'fr': 'Office fédéral de la statistique', 'it': 'Ufficio federale di statistica', 'en': 'Federal Statistical Office', 'de': 'Bundesamt für Statistik'}}",0,5,1,3,"HTML,PDF,HTML",False,,0.7222,39
ff0f8937-805d-453f-babc-daa75f613607,statistisches-jahrbuch-der-schweiz-1983,,Statistisches Jahrbuch der Schweiz 1983,2022-05-11T13:44:09.006550,2026-03-06T13:14:55.027427,,bundesamt-fur-statistik-bfs,"{'url': 'https://www.bfs.admin.ch/', 'name': {'fr': 'Office fédéral de la statistique', 'it': 'Ufficio federale di statistica', 'en': 'Federal Statistical Office', 'de': 'Bundesamt für Statistik'}}",0,5,1,3,"HTML,PDF,HTML",False,,0.7222,39
7a3d405e-eaf1-497e-9c60-2fc8af0d12d5,wohnbevolkerung-am-wirtschaftlichen-wohnsitz-nach-institutionellen-gliederungen-geschlecht-beru,,"Wohnbevölkerung am wirtschaftlichen Wohnsitz nach institutionellen Gliederungen, Geschlecht, beruflicher Tätigkeit und Staatsangehörigkeit (Kategorie), 2000",2023-02-22T10:15:59.403244,2026-03-06T13:14:53.274134,,bundesamt-fur-statistik-bfs,"{'url': 'https://www.bfs.admin.ch/', 'name': {'fr': 'Office fédéral de la statistique', 'it': 'Ufficio federale di statistica', 'en': 'Federal Statistical Office', 'de': 'Bundesamt für Statistik'}}",204,19,1,4,"SERVICE,HTML,HTML,SERVICE",False,,0.7778,159
77d61ed9-6195-4369-aa47-fb48ad1e2566,wohnungen-nach-kanton-anzahl-zimmer-belegungsart-bewohnertyp-gebaudekategorie-und-eigentum-2000-1,,"Wohnungen nach Kanton, Anzahl Zimmer, Belegungsart, Bewohnertyp, Gebäudekategorie und Hauseigentümertyp, 2000",2022-05-11T13:42:08.319395,2026-03-06T13:14:51.081590,,bundesamt-fur-statistik-bfs,"{'url': 'https://www.bfs.admin.ch/', 'name': {'fr': 'Office fédéral de la statistique', 'it': 'Ufficio federale di statistica', 'en': 'Federal Statistical Office', 'de': 'Bundesamt für Statistik'}}",433,5,1,4,"SERVICE,SERVICE,HTML,HTML",False,,0.7778,159
caafc787-c753-4e0a-aae9-be204562b96b,bewohnte-wohnungen-nach-gemeinde-anzahl-zimmer-und-mietklassen-1970-1980-1990-2000,,"Bewohnte Wohnungen nach Gemeinde, Anzahl Zimmer und Mietklassen, 1970, 1980, 1990, 2000",2022-05-11T13:41:58.122734,2026-03-06T13:14:49.184439,,bundesamt-fur-statistik-bfs,"{'url': 'https://www.bfs.admin.ch/', 'name': {'fr': 'Office fédéral de la statistique', 'it': 'Ufficio federale di statistica', 'en': 'Federal Statistical Office', 'de': 'Bundesamt für Statistik'}}",142,5,1,4,"HTML,HTML,SERVICE,SERVICE",False,,0.7778,104
4a6c7694-f156-4081-b717-91d280bdcdc9,bevolkerungsentwicklung-nach-region,,"Bevölkerungsentwicklung nach institutionellen Gliederungen, 1850-2000",2022-05-11T13:45:02.957981,2026-03-06T13:14:46.732183,,bundesamt-fur-statistik-bfs,"{'url': 'https://www.bfs.admin.ch/', 'name': {'fr': 'Office fédéral de la statistique', 'it': 'Ufficio federale di statistica', 'en': 'Federal Statistical Office', 'de': 'Bundesamt für Statistik'}}",124,7,1,4,"HTML,SERVICE,SERVICE,HTML",False,,0.7778,85
2bd8b70e-2f29-45b4-a051-92aaa0799637,wohnbevolkerung-am-wirtschaftlichem-wohnsitz-nach-gemeinde-geschlecht-und-alter-2000,,"Wohnbevölkerung am wirtschaftlichem Wohnsitz nach institutionellen Gliederungen, Geschlecht und Alter, 2000",2022-05-11T13:41:28.705647,2026-03-06T13:14:44.841388,,bundesamt-fur-statistik-bfs,"{'url': 'https://www.bfs.admin.ch/', 'name': {'fr': 'Office fédéral de la statistique', 'it': 'Ufficio federale di statistica', 'en': 'Federal Statistical Office', 'de': 'Bundesamt für Statistik'}}",153,19,1,4,"SERVICE,HTML,HTML,SERVICE",False,,0.7778,115
7f5145cb-d4d4-4575-9ed8-30a480ca7786,wohnbevolkerung-am-wirtschaftlichen-wohnsitz-nach-region-geschlecht-hochster-abgeschlossener-au-1,,"Wohnbevölkerung am wirtschaftlichen Wohnsitz nach institutionellen Gliederungen, Geschlecht, höchster abgeschlossener Ausbildung und Staatsangehörigkeit (Kategorie), 2000",2022-05-11T13:43:26.750332,2026-03-06T13:14:42.806738,,bundesamt-fur-statistik-bfs,"{'url': 'https://www.bfs.admin.ch/', 'name': {'fr': 'Office fédéral de la statistique', 'it': 'Ufficio federale di statistica', 'en': 'Federal Statistical Office', 'de': 'Bundesamt für Statistik'}}",218,19,1,4,"SERVICE,HTML,HTML,SERVICE",False,,0.7778,170
db6c614d-8cf5-4289-8796-32fb3301443a,statistisches-jahrbuch-der-schweiz-1984,,Statistisches Jahrbuch der Schweiz 1984,2022-05-11T13:45:25.658118,2026-03-06T13:14:41.102147,,bundesamt-fur-statistik-bfs,"{'url': 'https://www.bfs.admin.ch/', 'name': {'fr': 'Office fédéral de la statistique', 'it': 'Ufficio federale di statistica', 'en': 'Federal Statistical Office', 'de': 'Bundesamt für Statistik'}}",0,5,1,3,"PDF,HTML,HTML",False,,0.7222,39
b2c613f3-f9d7-46e2-8b6b-88efe726dd1e,wohnbevolkerung-am-wirtschaftlichen-wohnsitz-nach-region-wirtschaftszweig-der-unternehmung-gesc,,"Wohnbevölkerung am wirtschaftlichen Wohnsitz nach institutionellen Gliederungen, Wirtschaftszweig der Unternehmung, Geschlecht und Staatsangehörigkeit (Kategorie), 2000",2022-05-11T13:44:45.148746,2026-03-06T13:14:39.084986,,bundesamt-fur-statistik-bfs,"{'url': 'https://www.bfs.admin.ch/', 'name': {'fr': 'Office fédéral de la statistique', 'it': 'Ufficio federale di statistica', 'en': 'Federal Statistical Office', 'de': 'Bundesamt für Statistik'}}",216,19,1,4,"HTML,SERVICE,HTML,SERVICE",False,,0.7778,170
700bf5e2-a6ef-4a9a-8530-5d3879934357,statistisches-jahrbuch-der-schweiz-2007,Statistical Yearbook of Switzerland 2007,Statistisches Jahrbuch der Schweiz 2007,2022-05-11T13:45:41.514732,2026-03-06T13:14:37.043188,,bundesamt-fur-statistik-bfs,"{'url': 'https://www.bfs.admin.ch/', 'name': {'fr': 'Office fédéral de la statistique', 'it': 'Ufficio federale di statistica', 'en': 'Federal Statistical Office', 'de': 'Bundesamt für Statistik'}}",941,5,1,5,"HTML,HTML,PDF,HTML,HTML",False,,0.8333,40
a2143e13-8fa4-4925-a5be-74fc416ac924,gebaudestruktur-gebaude-nach-kanton-gebaudekategorie-anzahl-geschosse-und-wohnungen-bau-un-2000,,"Gebäudestruktur: Gebäude nach Kanton, Gebäudekategorie, Anzahl Geschosse und Wohnungen, Bau- und Renovationsperiode, 2000",2022-05-11T13:42:27.512490,2026-03-06T13:14:34.879713,,bundesamt-fur-statistik-bfs,"{'url': 'https://www.bfs.admin.ch/', 'name': {'fr': 'Office fédéral de la statistique', 'it': 'Ufficio federale di statistica', 'en': 'Federal Statistical Office', 'de': 'Bundesamt für Statistik'}}",320,5,1,4,"SERVICE,HTML,HTML,SERVICE",False,,0.7778,156
17d8850a-ad96-4b60-8830-8dcb7e9e1ec2,statistisches-jahrbuch-der-schweiz-1997,,Statistisches Jahrbuch der Schweiz 1997,2022-05-11T13:45:45.535487,2026-03-06T13:14:32.633253,,bundesamt-fur-statistik-bfs,"{'url': 'https://www.bfs.admin.ch/', 'name': {'fr': 'Office fédéral de la statistique', 'it': 'Ufficio federale di statistica', 'en': 'Federal Statistical Office', 'de': 'Bundesamt für Statistik'}}",0,5,1,3,"HTML,HTML,PDF",False,,0.7222,39
a8dfe61d-b9cc-40d5-8a44-019130d5e140,bewohnte-wohnungen-nach-gemeinde-anzahl-zimmer-und-bewohnertyp-2000,,"Bewohnte Wohnungen nach Gemeinde, Anzahl Zimmer und Bewohnertyp, 2000",2022-05-11T13:40:53.966763,2026-03-06T13:14:30.825477,,bundesamt-fur-statistik-bfs,"{'url': 'https://www.bfs.admin.ch/', 'name': {'fr': 'Office fédéral de la statistique', 'it': 'Ufficio federale di statistica', 'en': 'Federal Statistical Office', 'de': 'Bundesamt für Statistik'}}",180,5,1,4,"HTML,HTML,SERVICE,SERVICE",False,,0.7778,87
8190e770-f82b-4665-9991-ffd11481a069,haushalte-nach-haushaltstyp-und-region,,"Haushalte nach Haushaltstyp und institutionellen Gliederungen, 1970-2000",2022-05-11T13:42:57.508445,2026-03-06T13:14:28.830359,,bundesamt-fur-statistik-bfs,"{'url': 'https://www.bfs.admin.ch/', 'name': {'fr': 'Office fédéral de la statistique', 'it': 'Ufficio federale di statistica', 'en': 'Federal Statistical Office', 'de': 'Bundesamt für Statistik'}}",141,7,1,4,"HTML,SERVICE,HTML,SERVICE",False,,0.7778,87
d7dc086e-873d-40ad-93f4-1e4426045dfd,statistisches-jahrbuch-der-schweiz-1985,,Statistisches Jahrbuch der Schweiz 1985,2022-05-11T13:45:23.613112,2026-03-06T13:14:26.948048,,bundesamt-fur-statistik-bfs,"{'url': 'https://www.bfs.admin.ch/', 'name': {'fr': 'Office fédéral de la statistique', 'it': 'Ufficio federale di statistica', 'en': 'Federal Statistical Office', 'de': 'Bundesamt für Statistik'}}",0,5,1,3,"HTML,PDF,HTML",False,,0.7222,39
257d68e4-47b7-4e55-984e-1b0ac704529b,statistisches-jahrbuch-der-schweiz-1982,,Statistisches Jahrbuch der Schweiz 1982,2022-05-11T13:43:40.317981,2026-03-06T13:14:25.193602,,bundesamt-fur-statistik-bfs,"{'url': 'https://www.bfs.admin.ch/', 'name': {'fr': 'Office fédéral de la statistique', 'it': 'Ufficio federale di statistica', 'en': 'Federal Statistical Office', 'de': 'Bundesamt für Statistik'}}",0,5,1,3,"HTML,PDF,HTML",False,,0.7222,39
36751585-0c3c-4b86-99e1-f5e3012c0e38,wohnbevolkerung-am-wirtschaftlichen-wohnsitz-nach-region-geschlecht-sozioprofessioneller-katego,,"Wohnbevölkerung am wirtschaftlichen Wohnsitz nach institutionellen Gliederungen, Geschlecht, sozio-professioneller Kategorie und Staatsangehörigkeit (Kategorie), 1990-2000",2022-05-11T13:42:54.419207,2026-03-06T13:14:23.440246,,bundesamt-fur-statistik-bfs,"{'url': 'https://www.bfs.admin.ch/', 'name': {'fr': 'Office fédéral de la statistique', 'it': 'Ufficio federale di statistica', 'en': 'Federal Statistical Office', 'de': 'Bundesamt für Statistik'}}",225,19,1,4,"HTML,SERVICE,SERVICE,HTML",False,,0.7778,180
